1703866500000 42164.35000000 42226.65000000 41880.00000000 42212.10000000 1596.78562000 1703867399999 67218754.09427760 53627 739.07527000 31120157.49801960 0
1703867400000 42212.10000000 42301.02000000 42163.94000000 42253.52000000 693.57687000 1703868299999 29296106.86527410 25809 386.29706000 16316634.67043230 0
1703868300000 42253.51000000 42269.84000000 41957.25000000 41971.24000000 1030.87604000 1703869199999 43413440.49551640 30025 337.14612000 14194625.89898090 0
1703869200000 41971.23000000 42049.47000000 41735.29000000 41885.79000000 1374.08204000 1703870099999 57564325.38031740 44641 582.32421000 24398954.71297780 0
1703870100000 41885.79000000 42023.67000000 41794.99000000 41851.12000000 719.16941000 1703870999999 30147875.24517470 26448 391.14034000 16397407.11061550 0
1703871000000 41851.12000000 41930.77000000 41730.40000000 41730.41000000 546.60093000 1703871899999 22877593.44918750 20307 292.00607000 12222265.79878050 0
1703871900000 41730.41000000 41848.51000000 41650.00000000 41806.43000000 716.16575000 1703872799999 29915216.97577990 26198 359.52380000 15021331.00426270 0
1703872800000 41806.42000000 41924.69000000 41759.92000000 41891.11000000 458.25039000 1703873699999 19179563.30275120 15862 266.39303000 11149290.60711260 0
1703873700000 41891.11000000 41938.84000000 41868.28000000 41877.27000000 338.55021000 1703874599999 14186353.01527180 12396 198.58600000 8321046.83645710 0
1703874600000 41877.28000000 42115.35000000 41871.11000000 42083.47000000 464.23477000 1703875499999 19500668.03308170 17409 259.66204000 10904377.08981730 0
1703875500000 42083.47000000 42100.00000000 42013.98000000 42054.54000000 473.41964000 1703876399999 19913418.79751020 13589 247.29076000 10400601.54474860 0
1703876400000 42054.54000000 42100.00000000 41947.91000000 42011.08000000 348.45029000 1703877299999 14644257.02739480 14020 190.94940000 8024546.75648320 0
1703877300000 42011.08000000 42153.04000000 41972.90000000 42100.01000000 279.57240000 1703878199999 11757102.50378120 11643 172.42058000 7250618.51128360 0
1703878200000 42100.00000000 42155.16000000 42082.62000000 42115.89000000 204.71848000 1703879099999 8622113.07201420 10796 113.75423000 4790654.72865000 0
1703879100000 42115.89000000 42158.65000000 42073.89000000 42116.51000000 257.33669000 1703879999999 10839002.77469820 10267 148.55353000 6256400.73814530 0
1703880000000 42116.51000000 42122.14000000 42042.33000000 42083.45000000 225.13892000 1703880899999 9472214.18826930 9037 117.06378000 4924899.71719910 0
1703880900000 42083.45000000 42083.46000000 42012.94000000 42036.35000000 256.45540000 1703881799999 10784157.72338300 9053 132.96368000 5590645.79002060 0
1703881800000 42036.34000000 42074.22000000 41933.90000000 41946.31000000 233.68139000 1703882699999 9818321.30313070 10517 104.14504000 4375840.23999040 0
1703882700000 41946.32000000 42048.00000000 41946.31000000 42026.98000000 388.00933000 1703883599999 16301420.22193680 11956 208.16892000 8744835.37088150 0
1703883600000 42026.97000000 42240.00000000 41990.00000000 42198.31000000 609.85930000 1703884499999 25677394.73663280 17711 373.10971000 15708206.81377160 0
1703884500000 42198.30000000 42216.00000000 41919.51000000 41986.67000000 420.03199000 1703885399999 17668227.18075890 16722 199.98545000 8412079.74577810 0
1703885400000 41986.68000000 41995.99000000 41871.24000000 41974.68000000 316.58288000 1703886299999 13279188.87513020 13447 161.10260000 6757129.28837630 0
1703886300000 41974.67000000 42007.40000000 41875.01000000 41936.22000000 372.48498000 1703887199999 15622715.94821540 12241 179.34360000 7522130.06703620 0
1703887200000 41936.23000000 41943.77000000 41800.80000000 41834.72000000 375.63761000 1703888099999 15725676.48804630 13399 168.49581000 7052563.01222270 0
1703888100000 41834.71000000 41849.60000000 41300.00000000 41781.14000000 1667.99263000 1703888999999 69364848.31047100 55685 663.73806000 27612182.16419620 0
1703889000000 41781.13000000 41842.93000000 41639.67000000 41808.39000000 396.15419000 1703889899999 16541362.68717510 14728 187.24982000 7819006.37019140 0
1703889900000 41808.39000000 41845.07000000 41670.43000000 41761.02000000 227.93681000 1703890799999 9517045.85833670 9254 108.23217000 4519282.18045000 0
1703890800000 41761.03000000 41864.33000000 41761.02000000 41827.30000000 277.64219000 1703891699999 11609892.60985050 10495 149.62369000 6256251.26979740 0
1703891700000 41827.31000000 42000.63000000 41819.01000000 41975.48000000 569.99134000 1703892599999 23906714.11672890 17898 359.95614000 15096261.88275040 0
1703892600000 41975.49000000 42020.00000000 41951.10000000 42002.18000000 263.31434000 1703893499999 11056368.30434970 9277 150.28018000 6310117.86386320 0
1703893500000 42002.19000000 42098.74000000 41987.72000000 42066.95000000 268.70399000 1703894399999 11295493.00653700 9939 152.65932000 6417324.56867250 0
1703894400000 42066.94000000 42100.00000000 42011.23000000 42099.99000000 266.92649000 1703895299999 11226535.94409210 10341 148.47842000 6244616.66729700 0
1703895300000 42099.99000000 42209.22000000 42097.78000000 42157.04000000 304.49296000 1703896199999 12835549.83456310 11686 161.24414000 6797078.90917950 0
1703896200000 42157.04000000 42168.79000000 42100.00000000 42111.14000000 189.05435000 1703897099999 7966143.83102510 8151 107.49520000 4529378.77032130 0
1703897100000 42111.14000000 42169.98000000 42094.56000000 42094.56000000 155.48736000 1703897999999 6552819.67378930 6904 83.42822000 3516095.92842640 0
1703898000000 42094.57000000 42126.28000000 42079.08000000 42099.99000000 207.28161000 1703898899999 8726645.86464930 7978 113.71941000 4787549.68072600 0
1703898900000 42100.00000000 42158.08000000 42088.32000000 42128.00000000 171.11990000 1703899799999 7208102.65437150 7300 89.02045000 3749724.31954180 0
1703899800000 42128.00000000 42207.26000000 42128.00000000 42188.01000000 288.08399000 1703900699999 12152076.49629900 9002 190.56401000 8037928.92228130 0
1703900700000 42188.01000000 42197.01000000 42151.10000000 42165.94000000 170.83662000 1703901599999 7205419.91958990 6652 86.76069000 3659232.55529650 0
1703901600000 42165.94000000 42186.10000000 42122.53000000 42124.82000000 121.68432000 1703902499999 5130412.34175060 5935 52.36911000 2207978.29667980 0
1703902500000 42124.83000000 42184.62000000 42103.63000000 42152.74000000 174.85591000 1703903399999 7368561.26314630 6209 89.97561000 3792378.09068130 0
1703903400000 42152.75000000 42152.75000000 41966.66000000 41966.66000000 187.64271000 1703904299999 7890354.56051880 9438 61.95991000 2604914.26964750 0
1703904300000 41966.67000000 42000.00000000 41844.86000000 41905.80000000 336.60474000 1703905199999 14109010.61762020 12033 149.57265000 6268984.12172340 0
